,location,date,population,people_fully_vaccinated
35503,Brazil,2021-11-24,215313504.0,131215922.0
35504,Brazil,2021-11-25,215313504.0,131709249.0
35505,Brazil,2021-11-26,215313504.0,132395866.0
35506,Brazil,2021-11-27,215313504.0,132667094.0
35507,Brazil,2021-11-28,215313504.0,132895365.0
35508,Brazil,2021-11-29,215313504.0,133029594.0
35509,Brazil,2021-11-30,215313504.0,133911230.0
35510,Brazil,2021-12-01,215313504.0,134636857.0
35511,Brazil,2021-12-02,215313504.0,135324508.0
35512,Brazil,2021-12-03,215313504.0,136438552.0
35513,Brazil,2021-12-04,215313504.0,136830588.0
35514,Brazil,2021-12-05,215313504.0,136905306.0
35515,Brazil,2021-12-06,215313504.0,137355248.0
35516,Brazil,2021-12-07,215313504.0,137905915.0
35517,Brazil,2021-12-08,215313504.0,138249795.0
35518,Brazil,2021-12-09,215313504.0,138924356.0
35519,Brazil,2021-12-10,215313504.0,139320682.0
35520,Brazil,2021-12-11,215313504.0,139389518.0
35521,Brazil,2021-12-12,215313504.0,139421689.0
35522,Brazil,2021-12-13,215313504.0,139783903.0
35523,Brazil,2021-12-14,215313504.0,140151965.0
35524,Brazil,2021-12-15,215313504.0,140902990.0
35525,Brazil,2021-12-16,215313504.0,141175069.0
35526,Brazil,2021-12-17,215313504.0,141411665.0
35527,Brazil,2021-12-18,215313504.0,141474540.0
35528,Brazil,2021-12-19,215313504.0,141488098.0
35529,Brazil,2021-12-20,215313504.0,141702263.0
35530,Brazil,2021-12-21,215313504.0,141915573.0
35531,Brazil,2021-12-22,215313504.0,142378728.0
35536,Brazil,2021-12-27,215313504.0,142764283.0
35537,Brazil,2021-12-28,215313504.0,142965728.0
35538,Brazil,2021-12-29,215313504.0,143282084.0
35539,Brazil,2021-12-30,215313504.0,143398692.0
35540,Brazil,2021-12-31,215313504.0,143436012.0
35541,Brazil,2022-01-01,215313504.0,143441284.0
35542,Brazil,2022-01-02,215313504.0,143462401.0
35543,Brazil,2022-01-03,215313504.0,143723393.0
35544,Brazil,2022-01-04,215313504.0,143762375.0
35545,Brazil,2022-01-05,215313504.0,143877220.0
35549,Brazil,2022-01-09,215313504.0,144380523.0
35550,Brazil,2022-01-10,215313504.0,144723824.0
35551,Brazil,2022-01-11,215313504.0,144866950.0
35552,Brazil,2022-01-12,215313504.0,145005051.0
35553,Brazil,2022-01-13,215313504.0,145252463.0
35554,Brazil,2022-01-14,215313504.0,145379254.0
35555,Brazil,2022-01-15,215313504.0,145459361.0
35556,Brazil,2022-01-16,215313504.0,146291728.0
35557,Brazil,2022-01-17,215313504.0,147223765.0
35558,Brazil,2022-01-18,215313504.0,147536850.0
35559,Brazil,2022-01-19,215313504.0,147737978.0
35560,Brazil,2022-01-20,215313504.0,148043971.0
35561,Brazil,2022-01-21,215313504.0,148225622.0
35562,Brazil,2022-01-22,215313504.0,148534163.0
35563,Brazil,2022-01-23,215313504.0,148571660.0
35564,Brazil,2022-01-24,215313504.0,148929430.0
35565,Brazil,2022-01-25,215313504.0,149165531.0
35566,Brazil,2022-01-26,215313504.0,149273731.0
35567,Brazil,2022-01-27,215313504.0,149542396.0
35568,Brazil,2022-01-28,215313504.0,149714068.0
35569,Brazil,2022-01-29,215313504.0,149779557.0
35570,Brazil,2022-01-30,215313504.0,149793528.0
35571,Brazil,2022-01-31,215313504.0,149930855.0
35572,Brazil,2022-02-01,215313504.0,150040841.0
35573,Brazil,2022-02-02,215313504.0,150259405.0
35574,Brazil,2022-02-03,215313504.0,150497414.0
35575,Brazil,2022-02-04,215313504.0,150682483.0
35576,Brazil,2022-02-05,215313504.0,150764876.0
35577,Brazil,2022-02-06,215313504.0,150868539.0
35578,Brazil,2022-02-07,215313504.0,150995915.0
35579,Brazil,2022-02-08,215313504.0,151169160.0
35580,Brazil,2022-02-09,215313504.0,151496825.0
35581,Brazil,2022-02-10,215313504.0,151866862.0
35582,Brazil,2022-02-11,215313504.0,152092266.0
35583,Brazil,2022-02-12,215313504.0,152194707.0
35584,Brazil,2022-02-13,215313504.0,152338804.0
35585,Brazil,2022-02-14,215313504.0,152482989.0
35586,Brazil,2022-02-15,215313504.0,152576040.0
35587,Brazil,2022-02-16,215313504.0,152751771.0
35588,Brazil,2022-02-17,215313504.0,152934928.0
35589,Brazil,2022-02-18,215313504.0,153259174.0
35590,Brazil,2022-02-19,215313504.0,153450986.0
35591,Brazil,2022-02-20,215313504.0,153503892.0
35592,Brazil,2022-02-21,215313504.0,153654205.0
35593,Brazil,2022-02-22,215313504.0,153776069.0
35594,Brazil,2022-02-23,215313504.0,154064354.0
35595,Brazil,2022-02-24,215313504.0,154310603.0
35596,Brazil,2022-02-25,215313504.0,154573852.0
35597,Brazil,2022-02-26,215313504.0,154668487.0
35598,Brazil,2022-02-27,215313504.0,154719004.0
35599,Brazil,2022-02-28,215313504.0,155044552.0
35600,Brazil,2022-03-01,215313504.0,155071690.0
35602,Brazil,2022-03-03,215313504.0,155380086.0
35603,Brazil,2022-03-04,215313504.0,155569412.0
35604,Brazil,2022-03-05,215313504.0,155711613.0
35605,Brazil,2022-03-06,215313504.0,155740455.0
35606,Brazil,2022-03-07,215313504.0,155930535.0
35607,Brazil,2022-03-08,215313504.0,156114741.0
35608,Brazil,2022-03-09,215313504.0,156339809.0
35609,Brazil,2022-03-10,215313504.0,157250835.0
35610,Brazil,2022-03-11,215313504.0,157418571.0
35611,Brazil,2022-03-12,215313504.0,157623243.0
35612,Brazil,2022-03-13,215313504.0,157662860.0
35613,Brazil,2022-03-14,215313504.0,157830125.0
35614,Brazil,2022-03-15,215313504.0,157992526.0
35615,Brazil,2022-03-16,215313504.0,158245106.0
35616,Brazil,2022-03-17,215313504.0,158439105.0
35617,Brazil,2022-03-18,215313504.0,158682962.0
35618,Brazil,2022-03-19,215313504.0,158832351.0
35619,Brazil,2022-03-20,215313504.0,158863543.0
35620,Brazil,2022-03-21,215313504.0,159101357.0
35621,Brazil,2022-03-22,215313504.0,159240417.0
35622,Brazil,2022-03-23,215313504.0,159388079.0
35623,Brazil,2022-03-24,215313504.0,159513421.0
35624,Brazil,2022-03-25,215313504.0,159673499.0
35625,Brazil,2022-03-26,215313504.0,159756178.0
35626,Brazil,2022-03-27,215313504.0,159842858.0
35627,Brazil,2022-03-28,215313504.0,160008924.0
35628,Brazil,2022-03-29,215313504.0,160272858.0
35629,Brazil,2022-03-30,215313504.0,160525435.0
35630,Brazil,2022-03-31,215313504.0,160706753.0
35633,Brazil,2022-04-03,215313504.0,161015556.0
35634,Brazil,2022-04-04,215313504.0,161109802.0
35635,Brazil,2022-04-05,215313504.0,161296449.0
35636,Brazil,2022-04-06,215313504.0,161485597.0
35637,Brazil,2022-04-07,215313504.0,161634006.0
35638,Brazil,2022-04-08,215313504.0,161802142.0
35639,Brazil,2022-04-09,215313504.0,161882738.0
35640,Brazil,2022-04-10,215313504.0,161924220.0
35641,Brazil,2022-04-11,215313504.0,162079967.0
35642,Brazil,2022-04-12,215313504.0,162237061.0
35643,Brazil,2022-04-13,215313504.0,162328262.0
35644,Brazil,2022-04-14,215313504.0,162490311.0
35647,Brazil,2022-04-17,215313504.0,162589368.0
35648,Brazil,2022-04-18,215313504.0,162689883.0
35649,Brazil,2022-04-19,215313504.0,162888301.0
35650,Brazil,2022-04-20,215313504.0,163106069.0
35651,Brazil,2022-04-21,215313504.0,163228941.0
35653,Brazil,2022-04-23,215313504.0,163322265.0
35654,Brazil,2022-04-24,215313504.0,163322557.0
35655,Brazil,2022-04-25,215313504.0,163400967.0
35656,Brazil,2022-04-26,215313504.0,163481925.0
35657,Brazil,2022-04-27,215313504.0,163675729.0
35658,Brazil,2022-04-28,215313504.0,163815874.0
35659,Brazil,2022-04-29,215313504.0,163923507.0
35661,Brazil,2022-05-01,215313504.0,163989684.0
35662,Brazil,2022-05-02,215313504.0,164101615.0
35663,Brazil,2022-05-03,215313504.0,164217813.0
35664,Brazil,2022-05-04,215313504.0,164385393.0
35665,Brazil,2022-05-05,215313504.0,164464910.0
35666,Brazil,2022-05-06,215313504.0,164564155.0
35667,Brazil,2022-05-07,215313504.0,164594075.0
35668,Brazil,2022-05-08,215313504.0,164611407.0
35669,Brazil,2022-05-09,215313504.0,164655881.0
35670,Brazil,2022-05-10,215313504.0,164719113.0
35671,Brazil,2022-05-11,215313504.0,165033358.0
35672,Brazil,2022-05-12,215313504.0,165122240.0
35673,Brazil,2022-05-13,215313504.0,165160304.0
35674,Brazil,2022-05-14,215313504.0,165170618.0
35675,Brazil,2022-05-15,215313504.0,165173312.0
35676,Brazil,2022-05-16,215313504.0,165182832.0
35678,Brazil,2022-05-18,215313504.0,165396479.0
35679,Brazil,2022-05-19,215313504.0,165448319.0
35680,Brazil,2022-05-20,215313504.0,165506166.0
35681,Brazil,2022-05-21,215313504.0,165518807.0
35686,Brazil,2022-05-26,215313504.0,165816612.0
35687,Brazil,2022-05-27,215313504.0,165961524.0
35688,Brazil,2022-05-28,215313504.0,166003440.0
35689,Brazil,2022-05-29,215313504.0,166018561.0
35690,Brazil,2022-05-30,215313504.0,166071932.0
35691,Brazil,2022-05-31,215313504.0,166104268.0
35692,Brazil,2022-06-01,215313504.0,166164004.0
35694,Brazil,2022-06-03,215313504.0,166365243.0
35695,Brazil,2022-06-04,215313504.0,166424506.0
35696,Brazil,2022-06-05,215313504.0,166459996.0
35697,Brazil,2022-06-06,215313504.0,166493992.0
35698,Brazil,2022-06-07,215313504.0,166572602.0
35699,Brazil,2022-06-08,215313504.0,166737175.0
35700,Brazil,2022-06-09,215313504.0,167910796.0
35702,Brazil,2022-06-11,215313504.0,168008971.0
35703,Brazil,2022-06-12,215313504.0,168027302.0
35704,Brazil,2022-06-13,215313504.0,168055659.0
35705,Brazil,2022-06-14,215313504.0,168113218.0
35706,Brazil,2022-06-15,215313504.0,168140833.0
35707,Brazil,2022-06-16,215313504.0,168228893.0
35708,Brazil,2022-06-17,215313504.0,168245953.0
35709,Brazil,2022-06-18,215313504.0,168262637.0
35710,Brazil,2022-06-19,215313504.0,168272147.0
35711,Brazil,2022-06-20,215313504.0,168365246.0
35712,Brazil,2022-06-21,215313504.0,168401552.0
35713,Brazil,2022-06-22,215313504.0,168480030.0
35714,Brazil,2022-06-23,215313504.0,168547546.0
35715,Brazil,2022-06-24,215313504.0,168569319.0
35716,Brazil,2022-06-25,215313504.0,168570301.0
35717,Brazil,2022-06-26,215313504.0,168577895.0
35718,Brazil,2022-06-27,215313504.0,168604658.0
35720,Brazil,2022-06-29,215313504.0,168901560.0
35721,Brazil,2022-06-30,215313504.0,168924041.0
35722,Brazil,2022-07-01,215313504.0,169070566.0
35723,Brazil,2022-07-02,215313504.0,169103088.0
35724,Brazil,2022-07-03,215313504.0,169144171.0
35725,Brazil,2022-07-04,215313504.0,169188579.0
35726,Brazil,2022-07-05,215313504.0,169230631.0
35728,Brazil,2022-07-07,215313504.0,169334423.0
35730,Brazil,2022-07-09,215313504.0,169396807.0
35731,Brazil,2022-07-10,215313504.0,169407663.0
35732,Brazil,2022-07-11,215313504.0,169450183.0
35734,Brazil,2022-07-13,215313504.0,169518495.0
35735,Brazil,2022-07-14,215313504.0,169602261.0
35737,Brazil,2022-07-16,215313504.0,169671773.0
35738,Brazil,2022-07-17,215313504.0,169680492.0
35745,Brazil,2022-07-24,215313504.0,170168354.0
35760,Brazil,2022-08-08,215313504.0,170839777.0
35761,Brazil,2022-08-09,215313504.0,170942943.0
35762,Brazil,2022-08-10,215313504.0,170983152.0
35763,Brazil,2022-08-11,215313504.0,170998964.0
35764,Brazil,2022-08-12,215313504.0,171084385.0
35766,Brazil,2022-08-14,215313504.0,171111631.0
35767,Brazil,2022-08-15,215313504.0,171145175.0
35770,Brazil,2022-08-18,215313504.0,171285767.0
35771,Brazil,2022-08-19,215313504.0,171298784.0
35772,Brazil,2022-08-20,215313504.0,171315994.0
35773,Brazil,2022-08-21,215313504.0,171319284.0
35774,Brazil,2022-08-22,215313504.0,171336583.0
35775,Brazil,2022-08-23,215313504.0,171369543.0
35776,Brazil,2022-08-24,215313504.0,171401015.0
35777,Brazil,2022-08-25,215313504.0,171421366.0
35778,Brazil,2022-08-26,215313504.0,171439071.0
35779,Brazil,2022-08-27,215313504.0,171451693.0
35780,Brazil,2022-08-28,215313504.0,171451863.0
35781,Brazil,2022-08-29,215313504.0,171607294.0
35782,Brazil,2022-08-30,215313504.0,171625383.0
35783,Brazil,2022-08-31,215313504.0,171665721.0
35784,Brazil,2022-09-01,215313504.0,171709120.0
35785,Brazil,2022-09-02,215313504.0,171721033.0
35786,Brazil,2022-09-03,215313504.0,171762519.0
35787,Brazil,2022-09-04,215313504.0,171768695.0
35788,Brazil,2022-09-05,215313504.0,171778301.0
35789,Brazil,2022-09-06,215313504.0,171809197.0
35790,Brazil,2022-09-07,215313504.0,171811546.0
35791,Brazil,2022-09-08,215313504.0,171821267.0
35792,Brazil,2022-09-09,215313504.0,171858625.0
35793,Brazil,2022-09-10,215313504.0,171871796.0
35794,Brazil,2022-09-11,215313504.0,171875292.0
35795,Brazil,2022-09-12,215313504.0,171889220.0
35796,Brazil,2022-09-13,215313504.0,171949598.0
35797,Brazil,2022-09-14,215313504.0,171986751.0
35798,Brazil,2022-09-15,215313504.0,172011897.0
35799,Brazil,2022-09-16,215313504.0,172032889.0
35800,Brazil,2022-09-17,215313504.0,172062452.0
35801,Brazil,2022-09-18,215313504.0,172070129.0
35802,Brazil,2022-09-19,215313504.0,172085291.0
35803,Brazil,2022-09-20,215313504.0,172101534.0
35804,Brazil,2022-09-21,215313504.0,172143680.0
35806,Brazil,2022-09-23,215313504.0,172196847.0
35807,Brazil,2022-09-24,215313504.0,172212074.0
35808,Brazil,2022-09-25,215313504.0,172217754.0
35809,Brazil,2022-09-26,215313504.0,172225884.0
35810,Brazil,2022-09-27,215313504.0,172239966.0
35811,Brazil,2022-09-28,215313504.0,172264693.0
35820,Brazil,2022-10-07,215313504.0,172307814.0
35821,Brazil,2022-10-08,215313504.0,172308045.0
35822,Brazil,2022-10-09,215313504.0,172308074.0
35823,Brazil,2022-10-10,215313504.0,172308483.0
35824,Brazil,2022-10-11,215313504.0,172308697.0
35826,Brazil,2022-10-13,215313504.0,172318697.0
35827,Brazil,2022-10-14,215313504.0,172319038.0
35828,Brazil,2022-10-15,215313504.0,172319279.0
35829,Brazil,2022-10-16,215313504.0,172319369.0
35830,Brazil,2022-10-17,215313504.0,172320471.0
35831,Brazil,2022-10-18,215313504.0,172338318.0
35832,Brazil,2022-10-19,215313504.0,172338553.0
35833,Brazil,2022-10-20,215313504.0,172338875.0
35834,Brazil,2022-10-21,215313504.0,172339029.0
35835,Brazil,2022-10-22,215313504.0,172339222.0
35836,Brazil,2022-10-23,215313504.0,172339236.0
35837,Brazil,2022-10-24,215313504.0,172339252.0
35838,Brazil,2022-10-25,215313504.0,172339444.0
35839,Brazil,2022-10-26,215313504.0,172339641.0
35840,Brazil,2022-10-27,215313504.0,172339873.0
35841,Brazil,2022-10-28,215313504.0,172340199.0
35844,Brazil,2022-10-31,215313504.0,172340241.0
35845,Brazil,2022-11-01,215313504.0,172340530.0
35846,Brazil,2022-11-02,215313504.0,172340793.0
35848,Brazil,2022-11-04,215313504.0,172341149.0
35853,Brazil,2022-11-09,215313504.0,172343335.0
35855,Brazil,2022-11-11,215313504.0,172351070.0
35858,Brazil,2022-11-14,215313504.0,172357070.0
35860,Brazil,2022-11-16,215313504.0,172674382.0
35862,Brazil,2022-11-18,215313504.0,172676791.0
35863,Brazil,2022-11-19,215313504.0,172677122.0
35864,Brazil,2022-11-20,215313504.0,172677205.0
35865,Brazil,2022-11-21,215313504.0,172682326.0
35866,Brazil,2022-11-22,215313504.0,172682664.0
35867,Brazil,2022-11-23,215313504.0,172683198.0
35868,Brazil,2022-11-24,215313504.0,172684252.0
35869,Brazil,2022-11-25,215313504.0,172684389.0
35870,Brazil,2022-11-26,215313504.0,172684692.0
35871,Brazil,2022-11-27,215313504.0,172684843.0
35873,Brazil,2022-11-29,215313504.0,173191813.0
35874,Brazil,2022-11-30,215313504.0,174139720.0
35875,Brazil,2022-12-01,215313504.0,174150762.0
35877,Brazil,2022-12-03,215313504.0,174161480.0
35878,Brazil,2022-12-04,215313504.0,174163073.0
35879,Brazil,2022-12-05,215313504.0,174169937.0
35881,Brazil,2022-12-07,215313504.0,174189194.0
35883,Brazil,2022-12-09,215313504.0,174195474.0
35884,Brazil,2022-12-10,215313504.0,174199933.0
35885,Brazil,2022-12-11,215313504.0,174201163.0
35886,Brazil,2022-12-12,215313504.0,174209162.0
35887,Brazil,2022-12-13,215313504.0,174215643.0
35889,Brazil,2022-12-15,215313504.0,174217198.0
35890,Brazil,2022-12-16,215313504.0,174499766.0
35891,Brazil,2022-12-17,215313504.0,174505214.0
35892,Brazil,2022-12-18,215313504.0,174847762.0
35894,Brazil,2022-12-20,215313504.0,174854224.0
35896,Brazil,2022-12-22,215313504.0,174859213.0
35897,Brazil,2022-12-23,215313504.0,174859958.0
35898,Brazil,2022-12-24,215313504.0,174869845.0
35899,Brazil,2022-12-25,215313504.0,174872899.0
35900,Brazil,2022-12-26,215313504.0,174873775.0
35901,Brazil,2022-12-27,215313504.0,174881292.0
35903,Brazil,2022-12-29,215313504.0,174886102.0
35904,Brazil,2022-12-30,215313504.0,174886846.0
35905,Brazil,2022-12-31,215313504.0,174887915.0
35906,Brazil,2023-01-01,215313504.0,174887956.0
35908,Brazil,2023-01-03,215313504.0,174905276.0
35909,Brazil,2023-01-04,215313504.0,174908749.0
35911,Brazil,2023-01-06,215313504.0,175264709.0
35912,Brazil,2023-01-07,215313504.0,175274334.0
35913,Brazil,2023-01-08,215313504.0,175279398.0
35914,Brazil,2023-01-09,215313504.0,175279413.0
35915,Brazil,2023-01-10,215313504.0,175279920.0
35916,Brazil,2023-01-11,215313504.0,175284167.0
35917,Brazil,2023-01-12,215313504.0,175284836.0
35918,Brazil,2023-01-13,215313504.0,175285483.0
35919,Brazil,2023-01-14,215313504.0,175285875.0
35920,Brazil,2023-01-15,215313504.0,175286048.0
35921,Brazil,2023-01-16,215313504.0,175286061.0
35922,Brazil,2023-01-17,215313504.0,175319080.0
35923,Brazil,2023-01-18,215313504.0,175319625.0
35924,Brazil,2023-01-19,215313504.0,175320288.0
35926,Brazil,2023-01-21,215313504.0,175337604.0
35927,Brazil,2023-01-22,215313504.0,175337630.0
35929,Brazil,2023-01-24,215313504.0,175344352.0
35930,Brazil,2023-01-25,215313504.0,175494157.0
35931,Brazil,2023-01-26,215313504.0,175503128.0
35932,Brazil,2023-01-27,215313504.0,175510418.0
35933,Brazil,2023-01-28,215313504.0,175510648.0
35934,Brazil,2023-01-29,215313504.0,175510697.0
35936,Brazil,2023-01-31,215313504.0,175512132.0
35938,Brazil,2023-02-02,215313504.0,175525337.0
35939,Brazil,2023-02-03,215313504.0,175607559.0
35940,Brazil,2023-02-04,215313504.0,175608412.0
35941,Brazil,2023-02-05,215313504.0,175608808.0
35943,Brazil,2023-02-07,215313504.0,175625420.0
35944,Brazil,2023-02-08,215313504.0,175627190.0
35947,Brazil,2023-02-11,215313504.0,175693114.0
35949,Brazil,2023-02-13,215313504.0,175709963.0
35950,Brazil,2023-02-14,215313504.0,175711318.0
35951,Brazil,2023-02-15,215313504.0,175719644.0
35952,Brazil,2023-02-16,215313504.0,175721908.0
35953,Brazil,2023-02-17,215313504.0,175722993.0
35955,Brazil,2023-02-19,215313504.0,175723093.0
35956,Brazil,2023-02-20,215313504.0,175723112.0
35957,Brazil,2023-02-21,215313504.0,175827680.0
35960,Brazil,2023-02-24,215313504.0,175829569.0
35962,Brazil,2023-02-26,215313504.0,175832576.0
35964,Brazil,2023-02-28,215313504.0,175879810.0
35966,Brazil,2023-03-02,215313504.0,175886999.0
35967,Brazil,2023-03-03,215313504.0,175893558.0
35968,Brazil,2023-03-04,215313504.0,175895897.0
35969,Brazil,2023-03-05,215313504.0,175895930.0
35971,Brazil,2023-03-07,215313504.0,175899966.0
36477,British Virgin Islands,2021-05-21,31332.0,3776.0
36484,British Virgin Islands,2021-05-28,31332.0,4749.0
36498,British Virgin Islands,2021-06-11,31332.0,7289.0
36505,British Virgin Islands,2021-06-18,31332.0,7873.0
36512,British Virgin Islands,2021-06-25,31332.0,8841.0
36519,British Virgin Islands,2021-07-02,31332.0,9254.0
36526,British Virgin Islands,2021-07-09,31332.0,9398.0
36533,British Virgin Islands,2021-07-16,31332.0,10113.0
36540,British Virgin Islands,2021-07-23,31332.0,10881.0
36547,British Virgin Islands,2021-07-30,31332.0,11438.0
36568,British Virgin Islands,2021-08-20,31332.0,12605.0
36575,British Virgin Islands,2021-08-27,31332.0,12733.0
36582,British Virgin Islands,2021-09-03,31332.0,13824.0
36603,British Virgin Islands,2021-09-24,31332.0,14959.0
36610,British Virgin Islands,2021-10-01,31332.0,15360.0
36617,British Virgin Islands,2021-10-08,31332.0,15468.0
36631,British Virgin Islands,2021-10-22,31332.0,15762.0
36638,British Virgin Islands,2021-10-29,31332.0,15970.0
36645,British Virgin Islands,2021-11-05,31332.0,16336.0
36652,British Virgin Islands,2021-11-12,31332.0,16471.0
36669,British Virgin Islands,2021-11-29,31332.0,16650.0
36673,British Virgin Islands,2021-12-03,31332.0,16704.0
36687,British Virgin Islands,2021-12-17,31332.0,16875.0
36693,British Virgin Islands,2021-12-23,31332.0,17005.0
36708,British Virgin Islands,2022-01-07,31332.0,17072.0
36715,British Virgin Islands,2022-01-14,31332.0,17119.0
36722,British Virgin Islands,2022-01-21,31332.0,17200.0
36729,British Virgin Islands,2022-01-28,31332.0,17215.0
36736,British Virgin Islands,2022-02-04,31332.0,17236.0
36750,British Virgin Islands,2022-02-18,31332.0,17307.0
36757,British Virgin Islands,2022-02-25,31332.0,17325.0
36771,British Virgin Islands,2022-03-11,31332.0,17459.0
36785,British Virgin Islands,2022-03-25,31332.0,17646.0
36799,British Virgin Islands,2022-04-08,31332.0,17757.0
36813,British Virgin Islands,2022-04-22,31332.0,17817.0
36820,British Virgin Islands,2022-04-29,31332.0,17839.0
36827,British Virgin Islands,2022-05-06,31332.0,17862.0
36834,British Virgin Islands,2022-05-13,31332.0,17886.0
36841,British Virgin Islands,2022-05-20,31332.0,17920.0
36855,British Virgin Islands,2022-06-03,31332.0,18030.0
36862,British Virgin Islands,2022-06-10,31332.0,18053.0
36869,British Virgin Islands,2022-06-17,31332.0,18083.0
36890,British Virgin Islands,2022-07-08,31332.0,18160.0
36897,British Virgin Islands,2022-07-15,31332.0,18187.0
36946,British Virgin Islands,2022-09-02,31332.0,18211.0
36960,British Virgin Islands,2022-09-16,31332.0,18261.0
37612,Brunei,2021-04-26,449002.0,105.0
37613,Brunei,2021-04-27,449002.0,122.0
37614,Brunei,2021-04-28,449002.0,228.0
37615,Brunei,2021-04-29,449002.0,350.0
37619,Brunei,2021-05-03,449002.0,862.0
37620,Brunei,2021-05-04,449002.0,1191.0
37621,Brunei,2021-05-05,449002.0,1787.0
37622,Brunei,2021-05-06,449002.0,2399.0
37624,Brunei,2021-05-08,449002.0,3179.0
37625,Brunei,2021-05-09,449002.0,3219.0
37626,Brunei,2021-05-10,449002.0,4080.0
37627,Brunei,2021-05-11,449002.0,4847.0
37634,Brunei,2021-05-18,449002.0,5799.0
37637,Brunei,2021-05-21,449002.0,8273.0
37638,Brunei,2021-05-22,449002.0,8713.0
37640,Brunei,2021-05-24,449002.0,9331.0
37641,Brunei,2021-05-25,449002.0,9899.0
