,location,date,population,total_cases,total_deaths
25390,Belgium,2022-10-18,11655923.0,4594782.0,32819.0
25391,Belgium,2022-10-19,11655923.0,4598646.0,32830.0
25392,Belgium,2022-10-20,11655923.0,4601083.0,32838.0
25393,Belgium,2022-10-21,11655923.0,4603131.0,32846.0
25394,Belgium,2022-10-22,11655923.0,4604909.0,32861.0
25395,Belgium,2022-10-23,11655923.0,4606494.0,32868.0
25396,Belgium,2022-10-24,11655923.0,4607203.0,32874.0
25397,Belgium,2022-10-25,11655923.0,4607596.0,32884.0
25398,Belgium,2022-10-26,11655923.0,4609851.0,32894.0
25399,Belgium,2022-10-27,11655923.0,4611341.0,32902.0
25400,Belgium,2022-10-28,11655923.0,4612687.0,32907.0
25401,Belgium,2022-10-29,11655923.0,4613831.0,32911.0
25402,Belgium,2022-10-30,11655923.0,4614751.0,32918.0
25403,Belgium,2022-10-31,11655923.0,4615164.0,32929.0
25404,Belgium,2022-11-01,11655923.0,4615388.0,32934.0
25405,Belgium,2022-11-02,11655923.0,4616377.0,32939.0
25406,Belgium,2022-11-03,11655923.0,4616589.0,32942.0
25407,Belgium,2022-11-04,11655923.0,4617709.0,32948.0
25408,Belgium,2022-11-05,11655923.0,4618518.0,32956.0
25409,Belgium,2022-11-06,11655923.0,4619327.0,32958.0
25410,Belgium,2022-11-07,11655923.0,4619691.0,32965.0
25411,Belgium,2022-11-08,11655923.0,4619964.0,32968.0
25412,Belgium,2022-11-09,11655923.0,4621285.0,32973.0
25413,Belgium,2022-11-10,11655923.0,4622193.0,32978.0
25414,Belgium,2022-11-11,11655923.0,4622995.0,32982.0
25415,Belgium,2022-11-12,11655923.0,4623709.0,32985.0
25416,Belgium,2022-11-13,11655923.0,4623904.0,32991.0
25417,Belgium,2022-11-14,11655923.0,4624251.0,32998.0
25418,Belgium,2022-11-15,11655923.0,4624452.0,33005.0
25419,Belgium,2022-11-16,11655923.0,4625605.0,33014.0
25420,Belgium,2022-11-17,11655923.0,4626529.0,33020.0
25421,Belgium,2022-11-18,11655923.0,4627437.0,33025.0
25422,Belgium,2022-11-19,11655923.0,4628296.0,33027.0
25423,Belgium,2022-11-20,11655923.0,4629138.0,33029.0
25424,Belgium,2022-11-21,11655923.0,4629522.0,33030.0
25425,Belgium,2022-11-22,11655923.0,4629741.0,33033.0
25426,Belgium,2022-11-23,11655923.0,4631178.0,33038.0
25427,Belgium,2022-11-24,11655923.0,4632322.0,33044.0
25428,Belgium,2022-11-25,11655923.0,4633509.0,33048.0
25429,Belgium,2022-11-26,11655923.0,4634670.0,33049.0
25430,Belgium,2022-11-27,11655923.0,4635749.0,33055.0
25431,Belgium,2022-11-28,11655923.0,4636251.0,33059.0
25432,Belgium,2022-11-29,11655923.0,4636530.0,33062.0
25433,Belgium,2022-11-30,11655923.0,4638496.0,33062.0
25434,Belgium,2022-12-01,11655923.0,4639940.0,33066.0
25435,Belgium,2022-12-02,11655923.0,4641362.0,33072.0
25436,Belgium,2022-12-03,11655923.0,4642678.0,33073.0
25437,Belgium,2022-12-04,11655923.0,4643893.0,33076.0
25438,Belgium,2022-12-05,11655923.0,4644443.0,33079.0
25439,Belgium,2022-12-06,11655923.0,4644759.0,33089.0
25440,Belgium,2022-12-07,11655923.0,4646858.0,33098.0
25441,Belgium,2022-12-08,11655923.0,4648662.0,33104.0
25442,Belgium,2022-12-09,11655923.0,4650425.0,33110.0
25443,Belgium,2022-12-10,11655923.0,4652036.0,33115.0
25444,Belgium,2022-12-11,11655923.0,4653603.0,33121.0
25445,Belgium,2022-12-12,11655923.0,4654280.0,33130.0
25446,Belgium,2022-12-13,11655923.0,4654711.0,33140.0
25447,Belgium,2022-12-14,11655923.0,4657085.0,33145.0
25448,Belgium,2022-12-15,11655923.0,4658888.0,33163.0
25449,Belgium,2022-12-16,11655923.0,4660705.0,33173.0
25450,Belgium,2022-12-17,11655923.0,4662290.0,33182.0
25451,Belgium,2022-12-18,11655923.0,4663724.0,33191.0
25452,Belgium,2022-12-19,11655923.0,4664372.0,33200.0
25453,Belgium,2022-12-20,11655923.0,4664813.0,33213.0
25454,Belgium,2022-12-21,11655923.0,4667086.0,33224.0
25455,Belgium,2022-12-22,11655923.0,4668846.0,33239.0
25456,Belgium,2022-12-23,11655923.0,4670664.0,33250.0
25457,Belgium,2022-12-24,11655923.0,4672240.0,33263.0
25458,Belgium,2022-12-25,11655923.0,4673577.0,33276.0
25459,Belgium,2022-12-26,11655923.0,4674131.0,33289.0
25460,Belgium,2022-12-27,11655923.0,4674491.0,33302.0
25461,Belgium,2022-12-28,11655923.0,4675759.0,33313.0
25462,Belgium,2022-12-29,11655923.0,4676937.0,33331.0
25463,Belgium,2022-12-30,11655923.0,4677986.0,33339.0
25464,Belgium,2022-12-31,11655923.0,4679009.0,33355.0
25465,Belgium,2023-01-01,11655923.0,4679951.0,33372.0
25466,Belgium,2023-01-02,11655923.0,4680347.0,33382.0
25467,Belgium,2023-01-03,11655923.0,4680571.0,33388.0
25468,Belgium,2023-01-04,11655923.0,4681690.0,33400.0
25469,Belgium,2023-01-05,11655923.0,4682532.0,33413.0
25470,Belgium,2023-01-06,11655923.0,4683279.0,33425.0
25471,Belgium,2023-01-07,11655923.0,4683971.0,33435.0
25472,Belgium,2023-01-08,11655923.0,4684633.0,33444.0
25473,Belgium,2023-01-09,11655923.0,4684876.0,33456.0
25474,Belgium,2023-01-10,11655923.0,4685047.0,33461.0
25475,Belgium,2023-01-11,11655923.0,4685874.0,33474.0
25476,Belgium,2023-01-12,11655923.0,4686363.0,33484.0
25477,Belgium,2023-01-13,11655923.0,4686877.0,33492.0
25478,Belgium,2023-01-14,11655923.0,4687298.0,33501.0
25479,Belgium,2023-01-15,11655923.0,4687721.0,33506.0
25480,Belgium,2023-01-16,11655923.0,4687901.0,33515.0
25481,Belgium,2023-01-17,11655923.0,4688052.0,33518.0
25482,Belgium,2023-01-18,11655923.0,4688620.0,33521.0
25483,Belgium,2023-01-19,11655923.0,4689086.0,33526.0
25484,Belgium,2023-01-20,11655923.0,4689474.0,33532.0
25485,Belgium,2023-01-21,11655923.0,4689835.0,33536.0
25486,Belgium,2023-01-22,11655923.0,4690162.0,33541.0
25487,Belgium,2023-01-23,11655923.0,4690318.0,33542.0
25488,Belgium,2023-01-24,11655923.0,4690437.0,33547.0
25489,Belgium,2023-01-25,11655923.0,4691106.0,33550.0
25490,Belgium,2023-01-26,11655923.0,4691641.0,33554.0
25491,Belgium,2023-01-27,11655923.0,4692172.0,33562.0
25492,Belgium,2023-01-28,11655923.0,4692766.0,33566.0
25493,Belgium,2023-01-29,11655923.0,4693327.0,33572.0
25494,Belgium,2023-01-30,11655923.0,4693587.0,33572.0
25495,Belgium,2023-01-31,11655923.0,4693784.0,33575.0
25496,Belgium,2023-02-01,11655923.0,4694890.0,33577.0
25497,Belgium,2023-02-02,11655923.0,4695675.0,33583.0
25498,Belgium,2023-02-03,11655923.0,4696556.0,33587.0
25499,Belgium,2023-02-04,11655923.0,4697385.0,33589.0
25500,Belgium,2023-02-05,11655923.0,4698156.0,33593.0
25501,Belgium,2023-02-06,11655923.0,4698513.0,33602.0
25502,Belgium,2023-02-07,11655923.0,4698736.0,33611.0
25503,Belgium,2023-02-08,11655923.0,4700249.0,33618.0
25504,Belgium,2023-02-09,11655923.0,4701288.0,33621.0
25505,Belgium,2023-02-10,11655923.0,4702292.0,33627.0
25506,Belgium,2023-02-11,11655923.0,4703377.0,33633.0
25508,Belgium,2023-02-13,11655923.0,4704810.0,33644.0
25509,Belgium,2023-02-14,11655923.0,4705151.0,33651.0
25510,Belgium,2023-02-15,11655923.0,4707223.0,33656.0
25511,Belgium,2023-02-16,11655923.0,4708729.0,33666.0
25512,Belgium,2023-02-17,11655923.0,4710237.0,33672.0
25513,Belgium,2023-02-18,11655923.0,4711732.0,33679.0
25515,Belgium,2023-02-20,11655923.0,4713750.0,33693.0
25516,Belgium,2023-02-21,11655923.0,4714142.0,33704.0
25517,Belgium,2023-02-22,11655923.0,4716469.0,33715.0
25518,Belgium,2023-02-23,11655923.0,4718206.0,33720.0
25519,Belgium,2023-02-24,11655923.0,4719832.0,33726.0
25520,Belgium,2023-02-25,11655923.0,4721390.0,33737.0
25522,Belgium,2023-02-27,11655923.0,4723468.0,33751.0
26033,Belize,2021-05-18,405285.0,12714.0,323.0
26034,Belize,2021-05-19,405285.0,12742.0,323.0
26036,Belize,2021-05-21,405285.0,12753.0,323.0
26040,Belize,2021-05-25,405285.0,12764.0,323.0
26042,Belize,2021-05-27,405285.0,12777.0,323.0
26043,Belize,2021-05-28,405285.0,12784.0,323.0
26047,Belize,2021-06-01,405285.0,12791.0,324.0
26048,Belize,2021-06-02,405285.0,12809.0,324.0
26049,Belize,2021-06-03,405285.0,12819.0,325.0
26050,Belize,2021-06-04,405285.0,12833.0,325.0
26057,Belize,2021-06-11,405285.0,12916.0,325.0
26061,Belize,2021-06-15,405285.0,12938.0,325.0
26062,Belize,2021-06-16,405285.0,12971.0,326.0
26063,Belize,2021-06-17,405285.0,12989.0,326.0
26069,Belize,2021-06-23,405285.0,13039.0,329.0
26077,Belize,2021-07-01,405285.0,13227.0,329.0
26078,Belize,2021-07-02,405285.0,13251.0,329.0
26081,Belize,2021-07-05,405285.0,13343.0,330.0
26082,Belize,2021-07-06,405285.0,13343.0,330.0
26083,Belize,2021-07-07,405285.0,13391.0,330.0
26084,Belize,2021-07-08,405285.0,13409.0,330.0
26089,Belize,2021-07-13,405285.0,13518.0,330.0
26091,Belize,2021-07-15,405285.0,13587.0,331.0
26092,Belize,2021-07-16,405285.0,13613.0,331.0
26095,Belize,2021-07-19,405285.0,13683.0,332.0
26096,Belize,2021-07-20,405285.0,13683.0,332.0
26098,Belize,2021-07-22,405285.0,13816.0,332.0
26099,Belize,2021-07-23,405285.0,13865.0,332.0
26102,Belize,2021-07-26,405285.0,13917.0,332.0
26103,Belize,2021-07-27,405285.0,13917.0,332.0
26105,Belize,2021-07-29,405285.0,13983.0,333.0
26106,Belize,2021-07-30,405285.0,14069.0,337.0
26110,Belize,2021-08-03,405285.0,14163.0,337.0
26111,Belize,2021-08-04,405285.0,14163.0,337.0
26112,Belize,2021-08-05,405285.0,14284.0,338.0
26113,Belize,2021-08-06,405285.0,14331.0,338.0
26116,Belize,2021-08-09,405285.0,14438.0,339.0
26117,Belize,2021-08-10,405285.0,14438.0,339.0
26118,Belize,2021-08-11,405285.0,14499.0,340.0
26119,Belize,2021-08-12,405285.0,14578.0,341.0
26120,Belize,2021-08-13,405285.0,14672.0,344.0
26123,Belize,2021-08-16,405285.0,14847.0,344.0
26124,Belize,2021-08-17,405285.0,14847.0,344.0
26125,Belize,2021-08-18,405285.0,15010.0,344.0
26127,Belize,2021-08-20,405285.0,15182.0,347.0
26137,Belize,2021-08-30,405285.0,16012.0,356.0
26141,Belize,2021-09-03,405285.0,16493.0,362.0
26144,Belize,2021-09-06,405285.0,16750.0,363.0
26145,Belize,2021-09-07,405285.0,16750.0,363.0
26147,Belize,2021-09-09,405285.0,17119.0,369.0
26151,Belize,2021-09-13,405285.0,17405.0,373.0
26152,Belize,2021-09-14,405285.0,17405.0,373.0
26154,Belize,2021-09-16,405285.0,17967.0,383.0
26158,Belize,2021-09-20,405285.0,18532.0,389.0
26160,Belize,2021-09-22,405285.0,18902.0,395.0
26161,Belize,2021-09-23,405285.0,18902.0,395.0
26162,Belize,2021-09-24,405285.0,19185.0,397.0
26166,Belize,2021-09-28,405285.0,19600.0,402.0
26167,Belize,2021-09-29,405285.0,19945.0,405.0
26169,Belize,2021-10-01,405285.0,20568.0,409.0
26172,Belize,2021-10-04,405285.0,21003.0,418.0
26174,Belize,2021-10-06,405285.0,21422.0,422.0
26211,Belize,2021-11-12,405285.0,28568.0,530.0
26218,Belize,2021-11-19,405285.0,29386.0,556.0
26228,Belize,2021-11-29,405285.0,30165.0,570.0
26232,Belize,2021-12-03,405285.0,30517.0,578.0
26239,Belize,2021-12-10,405285.0,30930.0,585.0
26246,Belize,2021-12-17,405285.0,31187.0,586.0
26252,Belize,2021-12-23,405285.0,31322.0,591.0
26267,Belize,2022-01-07,405285.0,34628.0,605.0
26274,Belize,2022-01-14,405285.0,38950.0,607.0
26281,Belize,2022-01-21,405285.0,44145.0,611.0
26288,Belize,2022-01-28,405285.0,49059.0,624.0
26295,Belize,2022-02-04,405285.0,52775.0,629.0
26302,Belize,2022-02-11,405285.0,54758.0,631.0
26309,Belize,2022-02-18,405285.0,55803.0,633.0
26316,Belize,2022-02-25,405285.0,56450.0,648.0
26323,Belize,2022-03-04,405285.0,56816.0,650.0
26330,Belize,2022-03-11,405285.0,56976.0,652.0
26337,Belize,2022-03-18,405285.0,57113.0,652.0
26344,Belize,2022-03-25,405285.0,57203.0,654.0
26351,Belize,2022-04-01,405285.0,57277.0,654.0
26365,Belize,2022-04-15,405285.0,57331.0,672.0
26372,Belize,2022-04-22,405285.0,57394.0,676.0
26379,Belize,2022-04-29,405285.0,57477.0,676.0
26386,Belize,2022-05-06,405285.0,57561.0,676.0
26393,Belize,2022-05-13,405285.0,57787.0,676.0
26400,Belize,2022-05-20,405285.0,58215.0,677.0
26414,Belize,2022-06-03,405285.0,59537.0,678.0
26419,Belize,2022-06-08,405285.0,60063.0,678.0
26421,Belize,2022-06-10,405285.0,60493.0,678.0
26428,Belize,2022-06-17,405285.0,61150.0,678.0
26435,Belize,2022-06-24,405285.0,62667.0,679.0
26449,Belize,2022-07-08,405285.0,64787.0,680.0
26456,Belize,2022-07-15,405285.0,65508.0,680.0
26463,Belize,2022-07-22,405285.0,66438.0,680.0
26470,Belize,2022-07-29,405285.0,66857.0,680.0
26477,Belize,2022-08-05,405285.0,67309.0,680.0
26484,Belize,2022-08-12,405285.0,67522.0,680.0
26491,Belize,2022-08-19,405285.0,67891.0,680.0
26498,Belize,2022-08-26,405285.0,68111.0,680.0
26505,Belize,2022-09-02,405285.0,68302.0,680.0
26512,Belize,2022-09-09,405285.0,68452.0,680.0
26519,Belize,2022-09-16,405285.0,68612.0,680.0
26526,Belize,2022-09-23,405285.0,68743.0,683.0
26533,Belize,2022-09-30,405285.0,68826.0,683.0
26540,Belize,2022-10-07,405285.0,68884.0,686.0
26547,Belize,2022-10-14,405285.0,68909.0,686.0
26554,Belize,2022-10-21,405285.0,68926.0,687.0
26561,Belize,2022-10-28,405285.0,68943.0,687.0
26575,Belize,2022-11-11,405285.0,68972.0,687.0
26582,Belize,2022-11-18,405285.0,68988.0,687.0
26596,Belize,2022-12-02,405285.0,69048.0,688.0
26603,Belize,2022-12-09,405285.0,69117.0,688.0
26637,Belize,2023-01-12,405285.0,70397.0,688.0
26638,Belize,2023-01-13,405285.0,70397.0,688.0
26652,Belize,2023-01-27,405285.0,70610.0,688.0
26659,Belize,2023-02-03,405285.0,70660.0,688.0
26666,Belize,2023-02-10,405285.0,70697.0,688.0
26680,Belize,2023-02-24,405285.0,70740.0,688.0
26687,Belize,2023-03-03,405285.0,70757.0,688.0
27196,Benin,2021-05-21,13352864.0,8025.0,101.0
27214,Benin,2021-06-08,13352864.0,8109.0,102.0
27234,Benin,2021-06-28,13352864.0,8170.0,104.0
27248,Benin,2021-07-12,13352864.0,8227.0,105.0
27260,Benin,2021-07-24,13352864.0,8324.0,107.0
27270,Benin,2021-08-03,13352864.0,8608.0,110.0
27340,Benin,2021-10-12,13352864.0,24560.0,161.0
27356,Benin,2021-10-28,13352864.0,24749.0,161.0
27361,Benin,2021-11-02,13352864.0,24804.0,161.0
27367,Benin,2021-11-08,13352864.0,24827.0,161.0
27378,Benin,2021-11-19,13352864.0,24846.0,161.0
27389,Benin,2021-11-30,13352864.0,24863.0,161.0
27398,Benin,2021-12-09,13352864.0,24897.0,161.0
27401,Benin,2021-12-12,13352864.0,24897.0,161.0
27410,Benin,2021-12-21,13352864.0,24935.0,161.0
27416,Benin,2021-12-27,13352864.0,25044.0,161.0
27423,Benin,2022-01-03,13352864.0,25522.0,161.0
27438,Benin,2022-01-18,13352864.0,26309.0,163.0
27455,Benin,2022-02-04,13352864.0,26498.0,163.0
27473,Benin,2022-02-22,13352864.0,26567.0,163.0
27487,Benin,2022-03-08,13352864.0,26575.0,163.0
27517,Benin,2022-04-07,13352864.0,26595.0,163.0
27536,Benin,2022-04-26,13352864.0,26605.0,163.0
27541,Benin,2022-05-01,13352864.0,26605.0,163.0
27548,Benin,2022-05-08,13352864.0,26610.0,163.0
27562,Benin,2022-05-22,13352864.0,26670.0,163.0
27646,Benin,2022-08-14,13352864.0,27316.0,163.0
27681,Benin,2022-09-18,13352864.0,27727.0,163.0
27695,Benin,2022-10-02,13352864.0,27782.0,163.0
27709,Benin,2022-10-16,13352864.0,27782.0,163.0
27730,Benin,2022-11-06,13352864.0,27915.0,163.0
27772,Benin,2022-12-18,13352864.0,27982.0,163.0
28252,Bermuda,2021-02-06,64207.0,692.0,12.0
28255,Bermuda,2021-02-09,64207.0,692.0,12.0
28268,Bermuda,2021-02-22,64207.0,699.0,12.0
28273,Bermuda,2021-02-27,64207.0,705.0,12.0
28277,Bermuda,2021-03-03,64207.0,713.0,12.0
28284,Bermuda,2021-03-10,64207.0,724.0,12.0
28289,Bermuda,2021-03-15,64207.0,735.0,12.0
28296,Bermuda,2021-03-22,64207.0,789.0,12.0
28301,Bermuda,2021-03-27,64207.0,914.0,12.0
28309,Bermuda,2021-04-04,64207.0,1362.0,12.0
28315,Bermuda,2021-04-10,64207.0,1657.0,14.0
28324,Bermuda,2021-04-19,64207.0,2123.0,18.0
28331,Bermuda,2021-04-26,64207.0,2335.0,23.0
28337,Bermuda,2021-05-02,64207.0,2393.0,28.0
28347,Bermuda,2021-05-12,64207.0,2451.0,31.0
28352,Bermuda,2021-05-17,64207.0,2466.0,32.0
28359,Bermuda,2021-05-24,64207.0,2488.0,32.0
28366,Bermuda,2021-05-31,64207.0,2491.0,32.0
28371,Bermuda,2021-06-05,64207.0,2494.0,33.0
28373,Bermuda,2021-06-07,64207.0,2494.0,33.0
28380,Bermuda,2021-06-14,64207.0,2497.0,33.0
28412,Bermuda,2021-07-16,64207.0,2527.0,33.0
28419,Bermuda,2021-07-23,64207.0,2535.0,33.0
28426,Bermuda,2021-07-30,64207.0,2553.0,33.0
28433,Bermuda,2021-08-06,64207.0,2596.0,33.0
28440,Bermuda,2021-08-13,64207.0,2653.0,33.0
28447,Bermuda,2021-08-20,64207.0,2725.0,33.0
28454,Bermuda,2021-08-27,64207.0,2808.0,33.0
28461,Bermuda,2021-09-03,64207.0,2958.0,34.0
28468,Bermuda,2021-09-10,64207.0,3273.0,35.0
28475,Bermuda,2021-09-17,64207.0,4027.0,37.0
28482,Bermuda,2021-09-24,64207.0,4800.0,45.0
28489,Bermuda,2021-10-01,64207.0,5244.0,72.0
28496,Bermuda,2021-10-08,64207.0,5455.0,87.0
28503,Bermuda,2021-10-15,64207.0,5548.0,95.0
28510,Bermuda,2021-10-22,64207.0,5593.0,95.0
28559,Bermuda,2021-12-10,64207.0,5762.0,106.0
28566,Bermuda,2021-12-17,64207.0,5807.0,106.0
28585,Bermuda,2022-01-05,64207.0,6420.0,110.0
28594,Bermuda,2022-01-14,64207.0,7880.0,110.0
28599,Bermuda,2022-01-19,64207.0,9144.0,110.0
28608,Bermuda,2022-01-28,64207.0,10459.0,115.0
28615,Bermuda,2022-02-04,64207.0,10879.0,117.0
28622,Bermuda,2022-02-11,64207.0,11108.0,120.0
28629,Bermuda,2022-02-18,64207.0,11291.0,122.0
28636,Bermuda,2022-02-25,64207.0,11466.0,123.0
28643,Bermuda,2022-03-04,64207.0,11561.0,123.0
28650,Bermuda,2022-03-11,64207.0,11806.0,124.0
28657,Bermuda,2022-03-18,64207.0,12061.0,125.0
28664,Bermuda,2022-03-25,64207.0,12308.0,126.0
28671,Bermuda,2022-04-01,64207.0,12530.0,127.0
28678,Bermuda,2022-04-08,64207.0,12711.0,129.0
28692,Bermuda,2022-04-22,64207.0,13143.0,131.0
28713,Bermuda,2022-05-13,64207.0,14135.0,135.0
28720,Bermuda,2022-05-20,64207.0,14442.0,137.0
28769,Bermuda,2022-07-08,64207.0,16401.0,140.0
29561,Bhutan,2021-07-05,782457.0,2169.0,1.0
29568,Bhutan,2021-07-12,782457.0,2290.0,1.0
29574,Bhutan,2021-07-18,782457.0,2421.0,2.0
29576,Bhutan,2021-07-20,782457.0,2455.0,2.0
29577,Bhutan,2021-07-21,782457.0,2456.0,2.0
29578,Bhutan,2021-07-22,782457.0,2458.0,2.0
29579,Bhutan,2021-07-23,782457.0,2470.0,2.0
29580,Bhutan,2021-07-24,782457.0,2482.0,2.0
29581,Bhutan,2021-07-25,782457.0,2486.0,2.0
29582,Bhutan,2021-07-26,782457.0,2489.0,2.0
29583,Bhutan,2021-07-27,782457.0,2500.0,2.0
29584,Bhutan,2021-07-28,782457.0,2501.0,2.0
29588,Bhutan,2021-08-01,782457.0,2518.0,2.0
29589,Bhutan,2021-08-02,782457.0,2524.0,2.0
29590,Bhutan,2021-08-03,782457.0,2532.0,2.0
29602,Bhutan,2021-08-15,782457.0,2571.0,3.0
29609,Bhutan,2021-08-22,782457.0,2585.0,3.0
29617,Bhutan,2021-08-30,782457.0,2595.0,3.0
29623,Bhutan,2021-09-05,782457.0,2596.0,3.0
29630,Bhutan,2021-09-12,782457.0,2596.0,3.0
29637,Bhutan,2021-09-19,782457.0,2597.0,3.0
29644,Bhutan,2021-09-26,782457.0,2599.0,3.0
29651,Bhutan,2021-10-03,782457.0,2608.0,3.0
29658,Bhutan,2021-10-10,782457.0,2613.0,3.0
29666,Bhutan,2021-10-18,782457.0,2617.0,3.0
29672,Bhutan,2021-10-24,782457.0,2617.0,3.0
29679,Bhutan,2021-10-31,782457.0,2621.0,3.0
29700,Bhutan,2021-11-21,782457.0,2632.0,3.0
29707,Bhutan,2021-11-28,782457.0,2640.0,3.0
29714,Bhutan,2021-12-05,782457.0,2641.0,3.0
29729,Bhutan,2021-12-20,782457.0,2657.0,3.0
29742,Bhutan,2022-01-02,782457.0,2660.0,3.0
29756,Bhutan,2022-01-16,782457.0,2928.0,3.0
29763,Bhutan,2022-01-23,782457.0,3649.0,3.0
29770,Bhutan,2022-01-30,782457.0,4685.0,4.0
29777,Bhutan,2022-02-06,782457.0,6092.0,4.0
29784,Bhutan,2022-02-13,782457.0,7429.0,5.0
29791,Bhutan,2022-02-20,782457.0,10078.0,6.0
29798,Bhutan,2022-02-27,782457.0,12194.0,6.0
29812,Bhutan,2022-03-13,782457.0,17620.0,7.0
29819,Bhutan,2022-03-20,782457.0,22004.0,9.0
29826,Bhutan,2022-03-27,782457.0,25080.0,9.0
29833,Bhutan,2022-04-03,782457.0,31437.0,12.0
29840,Bhutan,2022-04-10,782457.0,42222.0,14.0
29854,Bhutan,2022-04-24,782457.0,57771.0,20.0
29860,Bhutan,2022-04-30,782457.0,59163.0,21.0
29869,Bhutan,2022-05-09,782457.0,59512.0,21.0
29882,Bhutan,2022-05-22,782457.0,59612.0,21.0
29889,Bhutan,2022-05-29,782457.0,59625.0,21.0
29896,Bhutan,2022-06-05,782457.0,59636.0,21.0
29903,Bhutan,2022-06-12,782457.0,59643.0,21.0
29931,Bhutan,2022-07-10,782457.0,59940.0,21.0
29938,Bhutan,2022-07-17,782457.0,60107.0,21.0
29945,Bhutan,2022-07-24,782457.0,60368.0,21.0
29952,Bhutan,2022-07-31,782457.0,60530.0,21.0
29966,Bhutan,2022-08-14,782457.0,60779.0,21.0
29973,Bhutan,2022-08-21,782457.0,60898.0,21.0
29994,Bhutan,2022-09-11,782457.0,61419.0,21.0
30002,Bhutan,2022-09-19,782457.0,61748.0,21.0
30008,Bhutan,2022-09-25,782457.0,61969.0,21.0
30015,Bhutan,2022-10-02,782457.0,62095.0,21.0
30022,Bhutan,2022-10-09,782457.0,62200.0,21.0
30029,Bhutan,2022-10-16,782457.0,62248.0,21.0
30036,Bhutan,2022-10-23,782457.0,62331.0,21.0
30043,Bhutan,2022-10-30,782457.0,62380.0,21.0
30586,Bolivia,2021-02-20,12224114.0,239524.0,11353.0
30588,Bolivia,2021-02-22,12224114.0,241771.0,11417.0
30589,Bolivia,2021-02-23,12224114.0,242292.0,11441.0
30590,Bolivia,2021-02-24,12224114.0,243176.0,11470.0
30591,Bolivia,2021-02-25,12224114.0,244380.0,11508.0
30593,Bolivia,2021-02-27,12224114.0,246822.0,11577.0
30596,Bolivia,2021-03-02,12224114.0,249010.0,11649.0
30600,Bolivia,2021-03-06,12224114.0,252360.0,11761.0
30601,Bolivia,2021-03-07,12224114.0,253297.0,11789.0
30602,Bolivia,2021-03-08,12224114.0,253950.0,11807.0
30603,Bolivia,2021-03-09,12224114.0,254273.0,11823.0
30604,Bolivia,2021-03-10,12224114.0,254736.0,11845.0
30605,Bolivia,2021-03-11,12224114.0,255621.0,11858.0
30606,Bolivia,2021-03-12,12224114.0,256462.0,11884.0
30607,Bolivia,2021-03-13,12224114.0,257240.0,11903.0
30608,Bolivia,2021-03-14,12224114.0,258324.0,11903.0
30609,Bolivia,2021-03-15,12224114.0,259004.0,11944.0
30610,Bolivia,2021-03-16,12224114.0,259389.0,11958.0
30611,Bolivia,2021-03-17,12224114.0,260059.0,11974.0
30612,Bolivia,2021-03-18,12224114.0,260988.0,11997.0
30613,Bolivia,2021-03-19,12224114.0,262056.0,12015.0
30614,Bolivia,2021-03-20,12224114.0,262941.0,12028.0
30615,Bolivia,2021-03-21,12224114.0,263808.0,12041.0
30616,Bolivia,2021-03-22,12224114.0,264411.0,12051.0
30617,Bolivia,2021-03-23,12224114.0,264634.0,12060.0
30618,Bolivia,2021-03-24,12224114.0,265207.0,12074.0
30619,Bolivia,2021-03-25,12224114.0,266086.0,12093.0
30620,Bolivia,2021-03-26,12224114.0,267059.0,12107.0
30621,Bolivia,2021-03-27,12224114.0,267833.0,12131.0
30622,Bolivia,2021-03-28,12224114.0,268711.0,12143.0
30623,Bolivia,2021-03-29,12224114.0,269302.0,12165.0
30624,Bolivia,2021-03-30,12224114.0,269628.0,12186.0
30625,Bolivia,2021-03-31,12224114.0,270347.0,12211.0
30626,Bolivia,2021-04-01,12224114.0,271419.0,12239.0
